Population,Block_Group_Name,State_FIPS,County_FIPS,Tract_Code,Block_Group_Number,Block_Group_ID
1306,"Block Group 2, Census Tract 9622.02, Carroll County, Tennessee",47,017,962202,2,470179622022
1652,"Block Group 3, Census Tract 9622.02, Carroll County, Tennessee",47,017,962202,3,470179622023
814,"Block Group 1, Census Tract 9623, Carroll County, Tennessee",47,017,962300,1,470179623001
1114,"Block Group 2, Census Tract 9623, Carroll County, Tennessee",47,017,962300,2,470179623002
1885,"Block Group 3, Census Tract 9623, Carroll County, Tennessee",47,017,962300,3,470179623003
755,"Block Group 4, Census Tract 9623, Carroll County, Tennessee",47,017,962300,4,470179623004
1596,"Block Group 1, Census Tract 9624, Carroll County, Tennessee",47,017,962400,1,470179624001
1022,"Block Group 2, Census Tract 9624, Carroll County, Tennessee",47,017,962400,2,470179624002
1257,"Block Group 1, Census Tract 9625, Carroll County, Tennessee",47,017,962500,1,470179625001
1347,"Block Group 2, Census Tract 9625, Carroll County, Tennessee",47,017,962500,2,470179625002
0,"Block Group 1, Census Tract 9801, Carroll County, Tennessee",47,017,980100,1,470179801001
1203,"Block Group 1, Census Tract 701, Carter County, Tennessee",47,019,070100,1,470190701001
839,"Block Group 2, Census Tract 701, Carter County, Tennessee",47,019,070100,2,470190701002
1180,"Block Group 1, Census Tract 702, Carter County, Tennessee",47,019,070200,1,470190702001
1575,"Block Group 2, Census Tract 702, Carter County, Tennessee",47,019,070200,2,470190702002
1096,"Block Group 3, Census Tract 702, Carter County, Tennessee",47,019,070200,3,470190702003
1202,"Block Group 1, Census Tract 703, Carter County, Tennessee",47,019,070300,1,470190703001
1932,"Block Group 2, Census Tract 703, Carter County, Tennessee",47,019,070300,2,470190703002
2341,"Block Group 3, Census Tract 703, Carter County, Tennessee",47,019,070300,3,470190703003
2122,"Block Group 1, Census Tract 704, Carter County, Tennessee",47,019,070400,1,470190704001
1612,"Block Group 1, Census Tract 705, Carter County, Tennessee",47,019,070500,1,470190705001
2223,"Block Group 2, Census Tract 705, Carter County, Tennessee",47,019,070500,2,470190705002
1073,"Block Group 1, Census Tract 706, Carter County, Tennessee",47,019,070600,1,470190706001
1486,"Block Group 2, Census Tract 706, Carter County, Tennessee",47,019,070600,2,470190706002
2143,"Block Group 1, Census Tract 707, Carter County, Tennessee",47,019,070700,1,470190707001
1497,"Block Group 2, Census Tract 707, Carter County, Tennessee",47,019,070700,2,470190707002
1272,"Block Group 1, Census Tract 708, Carter County, Tennessee",47,019,070800,1,470190708001
722,"Block Group 2, Census Tract 708, Carter County, Tennessee",47,019,070800,2,470190708002
864,"Block Group 3, Census Tract 708, Carter County, Tennessee",47,019,070800,3,470190708003
2357,"Block Group 1, Census Tract 709, Carter County, Tennessee",47,019,070900,1,470190709001
1313,"Block Group 2, Census Tract 709, Carter County, Tennessee",47,019,070900,2,470190709002
1374,"Block Group 1, Census Tract 710, Carter County, Tennessee",47,019,071000,1,470190710001
988,"Block Group 2, Census Tract 710, Carter County, Tennessee",47,019,071000,2,470190710002
1869,"Block Group 1, Census Tract 711, Carter County, Tennessee",47,019,071100,1,470190711001
1850,"Block Group 1, Census Tract 712, Carter County, Tennessee",47,019,071200,1,470190712001
1827,"Block Group 2, Census Tract 712, Carter County, Tennessee",47,019,071200,2,470190712002
529,"Block Group 1, Census Tract 713.01, Carter County, Tennessee",47,019,071301,1,470190713011
1086,"Block Group 2, Census Tract 713.01, Carter County, Tennessee",47,019,071301,2,470190713012
2159,"Block Group 3, Census Tract 713.01, Carter County, Tennessee",47,019,071301,3,470190713013
2318,"Block Group 1, Census Tract 713.02, Carter County, Tennessee",47,019,071302,1,470190713021
1346,"Block Group 2, Census Tract 713.02, Carter County, Tennessee",47,019,071302,2,470190713022
1750,"Block Group 1, Census Tract 714, Carter County, Tennessee",47,019,071400,1,470190714001
1829,"Block Group 2, Census Tract 714, Carter County, Tennessee",47,019,071400,2,470190714002
1453,"Block Group 1, Census Tract 715, Carter County, Tennessee",47,019,071500,1,470190715001
720,"Block Group 2, Census Tract 715, Carter County, Tennessee",47,019,071500,2,470190715002
1504,"Block Group 1, Census Tract 716, Carter County, Tennessee",47,019,071600,1,470190716001
580,"Block Group 1, Census Tract 717, Carter County, Tennessee",47,019,071700,1,470190717001
1850,"Block Group 2, Census Tract 717, Carter County, Tennessee",47,019,071700,2,470190717002
1230,"Block Group 3, Census Tract 717, Carter County, Tennessee",47,019,071700,3,470190717003
1610,"Block Group 1, Census Tract 701.02, Cheatham County, Tennessee",47,021,070102,1,470210701021
2442,"Block Group 2, Census Tract 701.02, Cheatham County, Tennessee",47,021,070102,2,470210701022
1491,"Block Group 1, Census Tract 701.03, Cheatham County, Tennessee",47,021,070103,1,470210701031
2096,"Block Group 2, Census Tract 701.03, Cheatham County, Tennessee",47,021,070103,2,470210701032
1322,"Block Group 1, Census Tract 701.04, Cheatham County, Tennessee",47,021,070104,1,470210701041
3461,"Block Group 2, Census Tract 701.04, Cheatham County, Tennessee",47,021,070104,2,470210701042
1179,"Block Group 3, Census Tract 701.04, Cheatham County, Tennessee",47,021,070104,3,470210701043
2056,"Block Group 1, Census Tract 702.01, Cheatham County, Tennessee",47,021,070201,1,470210702011
2767,"Block Group 2, Census Tract 702.01, Cheatham County, Tennessee",47,021,070201,2,470210702012
1093,"Block Group 1, Census Tract 702.02, Cheatham County, Tennessee",47,021,070202,1,470210702021
1386,"Block Group 2, Census Tract 702.02, Cheatham County, Tennessee",47,021,070202,2,470210702022
2917,"Block Group 3, Census Tract 702.02, Cheatham County, Tennessee",47,021,070202,3,470210702023
1604,"Block Group 1, Census Tract 702.03, Cheatham County, Tennessee",47,021,070203,1,470210702031
2114,"Block Group 2, Census Tract 702.03, Cheatham County, Tennessee",47,021,070203,2,470210702032
1248,"Block Group 1, Census Tract 703, Cheatham County, Tennessee",47,021,070300,1,470210703001
2818,"Block Group 2, Census Tract 703, Cheatham County, Tennessee",47,021,070300,2,470210703002
916,"Block Group 1, Census Tract 704.01, Cheatham County, Tennessee",47,021,070401,1,470210704011
1698,"Block Group 2, Census Tract 704.01, Cheatham County, Tennessee",47,021,070401,2,470210704012
2863,"Block Group 1, Census Tract 704.02, Cheatham County, Tennessee",47,021,070402,1,470210704021
1360,"Block Group 2, Census Tract 704.02, Cheatham County, Tennessee",47,021,070402,2,470210704022
2437,"Block Group 3, Census Tract 704.02, Cheatham County, Tennessee",47,021,070402,3,470210704023
626,"Block Group 1, Census Tract 9701.01, Chester County, Tennessee",47,023,970101,1,470239701011
2164,"Block Group 2, Census Tract 9701.01, Chester County, Tennessee",47,023,970101,2,470239701012
953,"Block Group 1, Census Tract 9701.02, Chester County, Tennessee",47,023,970102,1,470239701021
281,"Block Group 2, Census Tract 9701.02, Chester County, Tennessee",47,023,970102,2,470239701022
360,"Block Group 3, Census Tract 9701.02, Chester County, Tennessee",47,023,970102,3,470239701023
1667,"Block Group 4, Census Tract 9701.02, Chester County, Tennessee",47,023,970102,4,470239701024
2142,"Block Group 1, Census Tract 9702, Chester County, Tennessee",47,023,970200,1,470239702001
1259,"Block Group 2, Census Tract 9702, Chester County, Tennessee",47,023,970200,2,470239702002
2354,"Block Group 3, Census Tract 9702, Chester County, Tennessee",47,023,970200,3,470239702003
1487,"Block Group 1, Census Tract 9703.01, Chester County, Tennessee",47,023,970301,1,470239703011
1450,"Block Group 1, Census Tract 9703.02, Chester County, Tennessee",47,023,970302,1,470239703021
1428,"Block Group 2, Census Tract 9703.02, Chester County, Tennessee",47,023,970302,2,470239703022
1107,"Block Group 3, Census Tract 9703.02, Chester County, Tennessee",47,023,970302,3,470239703023
1023,"Block Group 1, Census Tract 9701, Claiborne County, Tennessee",47,025,970100,1,470259701001
1650,"Block Group 2, Census Tract 9701, Claiborne County, Tennessee",47,025,970100,2,470259701002
1349,"Block Group 1, Census Tract 9702, Claiborne County, Tennessee",47,025,970200,1,470259702001
1126,"Block Group 2, Census Tract 9702, Claiborne County, Tennessee",47,025,970200,2,470259702002
1522,"Block Group 1, Census Tract 9703, Claiborne County, Tennessee",47,025,970300,1,470259703001
2660,"Block Group 2, Census Tract 9703, Claiborne County, Tennessee",47,025,970300,2,470259703002
764,"Block Group 1, Census Tract 9704, Claiborne County, Tennessee",47,025,970400,1,470259704001
1037,"Block Group 1, Census Tract 9705, Claiborne County, Tennessee",47,025,970500,1,470259705001
1636,"Block Group 2, Census Tract 9705, Claiborne County, Tennessee",47,025,970500,2,470259705002
832,"Block Group 1, Census Tract 9706, Claiborne County, Tennessee",47,025,970600,1,470259706001
2236,"Block Group 2, Census Tract 9706, Claiborne County, Tennessee",47,025,970600,2,470259706002
1596,"Block Group 3, Census Tract 9706, Claiborne County, Tennessee",47,025,970600,3,470259706003
1138,"Block Group 1, Census Tract 9707, Claiborne County, Tennessee",47,025,970700,1,470259707001
1409,"Block Group 2, Census Tract 9707, Claiborne County, Tennessee",47,025,970700,2,470259707002
1033,"Block Group 3, Census Tract 9707, Claiborne County, Tennessee",47,025,970700,3,470259707003
1398,"Block Group 4, Census Tract 9707, Claiborne County, Tennessee",47,025,970700,4,470259707004
1329,"Block Group 5, Census Tract 9707, Claiborne County, Tennessee",47,025,970700,5,470259707005
2048,"Block Group 1, Census Tract 9708, Claiborne County, Tennessee",47,025,970800,1,470259708001
1425,"Block Group 2, Census Tract 9708, Claiborne County, Tennessee",47,025,970800,2,470259708002
889,"Block Group 1, Census Tract 9709, Claiborne County, Tennessee",47,025,970900,1,470259709001
1369,"Block Group 2, Census Tract 9709, Claiborne County, Tennessee",47,025,970900,2,470259709002
1183,"Block Group 3, Census Tract 9709, Claiborne County, Tennessee",47,025,970900,3,470259709003
1306,"Block Group 4, Census Tract 9709, Claiborne County, Tennessee",47,025,970900,4,470259709004
768,"Block Group 1, Census Tract 9550, Clay County, Tennessee",47,027,955000,1,470279550001
1513,"Block Group 2, Census Tract 9550, Clay County, Tennessee",47,027,955000,2,470279550002
1069,"Block Group 3, Census Tract 9550, Clay County, Tennessee",47,027,955000,3,470279550003
1633,"Block Group 4, Census Tract 9550, Clay County, Tennessee",47,027,955000,4,470279550004
1382,"Block Group 1, Census Tract 9551, Clay County, Tennessee",47,027,955100,1,470279551001
1203,"Block Group 2, Census Tract 9551, Clay County, Tennessee",47,027,955100,2,470279551002
1310,"Block Group 1, Census Tract 9201, Cocke County, Tennessee",47,029,920100,1,470299201001
968,"Block Group 2, Census Tract 9201, Cocke County, Tennessee",47,029,920100,2,470299201002
1661,"Block Group 3, Census Tract 9201, Cocke County, Tennessee",47,029,920100,3,470299201003
1355,"Block Group 1, Census Tract 9202, Cocke County, Tennessee",47,029,920200,1,470299202001
2011,"Block Group 2, Census Tract 9202, Cocke County, Tennessee",47,029,920200,2,470299202002
2170,"Block Group 3, Census Tract 9202, Cocke County, Tennessee",47,029,920200,3,470299202003
2023,"Block Group 1, Census Tract 9203, Cocke County, Tennessee",47,029,920300,1,470299203001
1314,"Block Group 2, Census Tract 9203, Cocke County, Tennessee",47,029,920300,2,470299203002
1183,"Block Group 3, Census Tract 9203, Cocke County, Tennessee",47,029,920300,3,470299203003
2222,"Block Group 1, Census Tract 9204, Cocke County, Tennessee",47,029,920400,1,470299204001
1377,"Block Group 1, Census Tract 9205.01, Cocke County, Tennessee",47,029,920501,1,470299205011
969,"Block Group 2, Census Tract 9205.01, Cocke County, Tennessee",47,029,920501,2,470299205012
2548,"Block Group 3, Census Tract 9205.01, Cocke County, Tennessee",47,029,920501,3,470299205013
1019,"Block Group 4, Census Tract 9205.01, Cocke County, Tennessee",47,029,920501,4,470299205014
2155,"Block Group 1, Census Tract 9205.02, Cocke County, Tennessee",47,029,920502,1,470299205021
1066,"Block Group 2, Census Tract 9205.02, Cocke County, Tennessee",47,029,920502,2,470299205022
2216,"Block Group 3, Census Tract 9205.02, Cocke County, Tennessee",47,029,920502,3,470299205023
893,"Block Group 1, Census Tract 9206, Cocke County, Tennessee",47,029,920600,1,470299206001
1498,"Block Group 2, Census Tract 9206, Cocke County, Tennessee",47,029,920600,2,470299206002
1255,"Block Group 3, Census Tract 9206, Cocke County, Tennessee",47,029,920600,3,470299206003
663,"Block Group 4, Census Tract 9206, Cocke County, Tennessee",47,029,920600,4,470299206004
1106,"Block Group 1, Census Tract 9207, Cocke County, Tennessee",47,029,920700,1,470299207001
1351,"Block Group 2, Census Tract 9207, Cocke County, Tennessee",47,029,920700,2,470299207002
1563,"Block Group 3, Census Tract 9207, Cocke County, Tennessee",47,029,920700,3,470299207003
0,"Block Group 1, Census Tract 9801, Cocke County, Tennessee",47,029,980100,1,470299801001
827,"Block Group 1, Census Tract 9701, Coffee County, Tennessee",47,031,970100,1,470319701001
1438,"Block Group 2, Census Tract 9701, Coffee County, Tennessee",47,031,970100,2,470319701002
1135,"Block Group 3, Census Tract 9701, Coffee County, Tennessee",47,031,970100,3,470319701003
989,"Block Group 1, Census Tract 9702.01, Coffee County, Tennessee",47,031,970201,1,470319702011
794,"Block Group 2, Census Tract 9702.01, Coffee County, Tennessee",47,031,970201,2,470319702012
2346,"Block Group 3, Census Tract 9702.01, Coffee County, Tennessee",47,031,970201,3,470319702013
2541,"Block Group 1, Census Tract 9702.02, Coffee County, Tennessee",47,031,970202,1,470319702021
913,"Block Group 2, Census Tract 9702.02, Coffee County, Tennessee",47,031,970202,2,470319702022
2046,"Block Group 1, Census Tract 9703, Coffee County, Tennessee",47,031,970300,1,470319703001
1546,"Block Group 1, Census Tract 9704.01, Coffee County, Tennessee",47,031,970401,1,470319704011
2892,"Block Group 1, Census Tract 9704.02, Coffee County, Tennessee",47,031,970402,1,470319704021
1910,"Block Group 2, Census Tract 9704.02, Coffee County, Tennessee",47,031,970402,2,470319704022
1237,"Block Group 3, Census Tract 9704.02, Coffee County, Tennessee",47,031,970402,3,470319704023
765,"Block Group 1, Census Tract 9705.01, Coffee County, Tennessee",47,031,970501,1,470319705011
2803,"Block Group 1, Census Tract 9705.02, Coffee County, Tennessee",47,031,970502,1,470319705021
767,"Block Group 2, Census Tract 9705.02, Coffee County, Tennessee",47,031,970502,2,470319705022
1863,"Block Group 3, Census Tract 9705.02, Coffee County, Tennessee",47,031,970502,3,470319705023
1845,"Block Group 1, Census Tract 9706, Coffee County, Tennessee",47,031,970600,1,470319706001
1056,"Block Group 2, Census Tract 9706, Coffee County, Tennessee",47,031,970600,2,470319706002
1106,"Block Group 3, Census Tract 9706, Coffee County, Tennessee",47,031,970600,3,470319706003
351,"Block Group 4, Census Tract 9706, Coffee County, Tennessee",47,031,970600,4,470319706004
1376,"Block Group 1, Census Tract 9707, Coffee County, Tennessee",47,031,970700,1,470319707001
1745,"Block Group 2, Census Tract 9707, Coffee County, Tennessee",47,031,970700,2,470319707002
1820,"Block Group 3, Census Tract 9707, Coffee County, Tennessee",47,031,970700,3,470319707003
1361,"Block Group 1, Census Tract 9708.01, Coffee County, Tennessee",47,031,970801,1,470319708011
1013,"Block Group 2, Census Tract 9708.01, Coffee County, Tennessee",47,031,970801,2,470319708012
